store,category,day_of_week,month,revenue
S01,Staples & Grains,Sunday,2024-05,141281.4
S01,Staples & Grains,Thursday,2024-05,102625.81000000001
S01,Staples & Grains,Tuesday,2024-05,88382.89
S01,Staples & Grains,Wednesday,2024-05,118804.58999999995
S01,Stationery & General,Friday,2024-05,39000.659999999996
S01,Stationery & General,Monday,2024-05,21212.530000000006
S01,Stationery & General,Saturday,2024-05,42943.09
S01,Stationery & General,Sunday,2024-05,38280.349999999984
S01,Stationery & General,Thursday,2024-05,28594.300000000003
S01,Stationery & General,Tuesday,2024-05,21692.839999999997
S01,Stationery & General,Wednesday,2024-05,30981.520000000008
S01,UNKNOWN,Friday,2024-05,-7000.560000000001
S01,UNKNOWN,Monday,2024-05,-6354.910000000002
S01,UNKNOWN,Saturday,2024-05,-8487.539999999997
S01,UNKNOWN,Sunday,2024-05,-5011.26
S01,UNKNOWN,Thursday,2024-05,-5838.16
S01,UNKNOWN,Tuesday,2024-05,-4229.87
S01,UNKNOWN,Wednesday,2024-05,-6489.609999999998
S01,Baby Care,Friday,2024-06,96436.47
S01,Baby Care,Monday,2024-06,83864.42999999998
S01,Baby Care,Saturday,2024-06,159740.1199999999
S01,Baby Care,Sunday,2024-06,142515.97999999998
S01,Baby Care,Thursday,2024-06,70324.59999999999
S01,Baby Care,Tuesday,2024-06,97993.96999999999
S01,Baby Care,Wednesday,2024-06,85302.97
S01,Bakery,Friday,2024-06,14997.690000000004
S01,Bakery,Monday,2024-06,6500.369999999999
S01,Bakery,Saturday,2024-06,25251.92
S01,Bakery,Sunday,2024-06,18715.749999999996
S01,Bakery,Thursday,2024-06,13369.939999999997
S01,Bakery,Tuesday,2024-06,11706.019999999999
S01,Bakery,Wednesday,2024-06,12063.969999999998
S01,Beverages,Friday,2024-06,24792.339999999997
S01,Beverages,Monday,2024-06,26496.920000000002
S01,Beverages,Saturday,2024-06,46396.60999999999
S01,Beverages,Sunday,2024-06,44060.740000000005
S01,Beverages,Thursday,2024-06,28455.11
S01,Beverages,Tuesday,2024-06,16334.35
S01,Beverages,Wednesday,2024-06,20676.87
S01,Biscuits & Snacks,Friday,2024-06,7182.98
S01,Biscuits & Snacks,Monday,2024-06,7378.51
S01,Biscuits & Snacks,Saturday,2024-06,11556.78
S01,Biscuits & Snacks,Sunday,2024-06,14721.810000000005
S01,Biscuits & Snacks,Thursday,2024-06,8160.440000000002
S01,Biscuits & Snacks,Tuesday,2024-06,4263.4400000000005
S01,Biscuits & Snacks,Wednesday,2024-06,7204.570000000001
S01,Confectionery,Friday,2024-06,22572.57
S01,Confectionery,Monday,2024-06,11324.289999999997
S01,Confectionery,Saturday,2024-06,38128.60000000001
S01,Confectionery,Sunday,2024-06,29356.32
S01,Confectionery,Thursday,2024-06,21300.960000000003
S01,Confectionery,Tuesday,2024-06,11412.509999999997
S01,Confectionery,Wednesday,2024-06,12119.92
S01,Dairy,Friday,2024-06,37830.150000000016
S01,Dairy,Monday,2024-06,32802.41
S01,Dairy,Saturday,2024-06,76537.08000000002
S01,Dairy,Sunday,2024-06,73207.92000000001
S01,Dairy,Thursday,2024-06,34832.86
S01,Dairy,Tuesday,2024-06,14582.040000000003
S01,Dairy,Wednesday,2024-06,26829.770000000004
S01,Edible Oils,Friday,2024-06,85344.13999999998
S01,Edible Oils,Monday,2024-06,64942.76
S01,Edible Oils,Saturday,2024-06,147058.63999999993
S01,Edible Oils,Sunday,2024-06,149979.46999999994
S01,Edible Oils,Thursday,2024-06,87677.43999999994
S01,Edible Oils,Tuesday,2024-06,50959.83
S01,Edible Oils,Wednesday,2024-06,55697.58
S01,Frozen & Ready to Eat,Friday,2024-06,31867.22
S01,Frozen & Ready to Eat,Monday,2024-06,22060.77
S01,Frozen & Ready to Eat,Saturday,2024-06,61600.399999999994
S01,Frozen & Ready to Eat,Sunday,2024-06,49817.07000000001
S01,Frozen & Ready to Eat,Thursday,2024-06,23681.73
S01,Frozen & Ready to Eat,Tuesday,2024-06,26255.790000000008
S01,Frozen & Ready to Eat,Wednesday,2024-06,23619.170000000006
S01,Fruits & Vegetables,Friday,2024-06,14456.52
S01,Fruits & Vegetables,Monday,2024-06,15962.050000000001
S01,Fruits & Vegetables,Saturday,2024-06,26741.83
S01,Fruits & Vegetables,Sunday,2024-06,21806.40000000001
S01,Fruits & Vegetables,Thursday,2024-06,11418.91
S01,Fruits & Vegetables,Tuesday,2024-06,15425.459999999995
S01,Fruits & Vegetables,Wednesday,2024-06,18712.759999999995
S01,Home Care,Friday,2024-06,33695.01
S01,Home Care,Monday,2024-06,15285.19
S01,Home Care,Saturday,2024-06,49920.16999999999
S01,Home Care,Sunday,2024-06,49293.649999999994
S01,Home Care,Thursday,2024-06,24803.57
S01,Home Care,Tuesday,2024-06,18257.059999999998
S01,Home Care,Wednesday,2024-06,28599.520000000004
S01,Personal Care,Friday,2024-06,48625.34
S01,Personal Care,Monday,2024-06,21262.29
S01,Personal Care,Saturday,2024-06,83201.74
S01,Personal Care,Sunday,2024-06,54334.55999999998
S01,Personal Care,Thursday,2024-06,37474.92
S01,Personal Care,Tuesday,2024-06,32368.010000000002
S01,Personal Care,Wednesday,2024-06,37723.59
S01,Spices & Masala,Friday,2024-06,24980.449999999997
S01,Spices & Masala,Monday,2024-06,15804.599999999999
S01,Spices & Masala,Saturday,2024-06,26144.750000000004
S01,Spices & Masala,Sunday,2024-06,29540.910000000003
S01,Spices & Masala,Thursday,2024-06,17889.899999999994
S01,Spices & Masala,Tuesday,2024-06,15440.120000000004
S01,Spices & Masala,Wednesday,2024-06,13686.859999999997
S01,Staples & Grains,Friday,2024-06,96178.32
S01,Staples & Grains,Monday,2024-06,65028.26
S01,Staples & Grains,Saturday,2024-06,192838.86999999997
S01,Staples & Grains,Sunday,2024-06,185963.21999999997
S01,Staples & Grains,Thursday,2024-06,90936.45999999999
S01,Staples & Grains,Tuesday,2024-06,82157.57
S01,Staples & Grains,Wednesday,2024-06,65680.10999999999
S01,Stationery & General,Friday,2024-06,28913.66000000001
S01,Stationery & General,Monday,2024-06,17409.15
S01,Stationery & General,Saturday,2024-06,53400.169999999984
S01,Stationery & General,Sunday,2024-06,41353.350000000006
S01,Stationery & General,Thursday,2024-06,26577.820000000003
S01,Stationery & General,Tuesday,2024-06,24386.01
S01,Stationery & General,Wednesday,2024-06,20661.640000000003
S01,UNKNOWN,Friday,2024-06,-4738.169999999999
S01,UNKNOWN,Monday,2024-06,-3808.3900000000003
S01,UNKNOWN,Saturday,2024-06,-7598.9800000000005
S01,UNKNOWN,Sunday,2024-06,-6314.96
S01,UNKNOWN,Thursday,2024-06,-2409.72
S01,UNKNOWN,Tuesday,2024-06,-5174.870000000001
S01,UNKNOWN,Wednesday,2024-06,-6376.45
S01,Baby Care,Friday,2024-07,110803.23
S01,Baby Care,Monday,2024-07,81534.58
S01,Baby Care,Saturday,2024-07,136884.07000000004
S01,Baby Care,Sunday,2024-07,148820.05000000002
S01,Baby Care,Thursday,2024-07,55271.75
S01,Baby Care,Tuesday,2024-07,83880.51000000001
S01,Baby Care,Wednesday,2024-07,89100.45
S01,Bakery,Friday,2024-07,14902.72
S01,Bakery,Monday,2024-07,13118.589999999998
S01,Bakery,Saturday,2024-07,19352.96
S01,Bakery,Sunday,2024-07,19774.460000000003
S01,Bakery,Thursday,2024-07,10833.959999999995
S01,Bakery,Tuesday,2024-07,12339.959999999997
S01,Bakery,Wednesday,2024-07,13556.389999999998
S01,Beverages,Friday,2024-07,39664.68
S01,Beverages,Monday,2024-07,25100.17
S01,Beverages,Saturday,2024-07,48498.72000000002
S01,Beverages,Sunday,2024-07,31894.6
S01,Beverages,Thursday,2024-07,19640.43
S01,Beverages,Tuesday,2024-07,23829.700000000004
S01,Beverages,Wednesday,2024-07,24661.36
S01,Biscuits & Snacks,Friday,2024-07,8139.400000000001
S01,Biscuits & Snacks,Monday,2024-07,10009.289999999995
S01,Biscuits & Snacks,Saturday,2024-07,12224.25
S01,Biscuits & Snacks,Sunday,2024-07,11069.769999999997
S01,Biscuits & Snacks,Thursday,2024-07,3503.18
S01,Biscuits & Snacks,Tuesday,2024-07,5087.589999999999
S01,Biscuits & Snacks,Wednesday,2024-07,6548.199999999998
S01,Confectionery,Friday,2024-07,19188.389999999996
S01,Confectionery,Monday,2024-07,21573.329999999998
S01,Confectionery,Saturday,2024-07,21093.81000000001
S01,Confectionery,Sunday,2024-07,26732.550000000017
S01,Confectionery,Thursday,2024-07,21341.780000000006
S01,Confectionery,Tuesday,2024-07,19284.540000000005
S01,Confectionery,Wednesday,2024-07,18630.63
S01,Dairy,Friday,2024-07,42855.96999999999
S01,Dairy,Monday,2024-07,38969.02000000001
S01,Dairy,Saturday,2024-07,48767.000000000015
S01,Dairy,Sunday,2024-07,39972.88999999999
S01,Dairy,Thursday,2024-07,39850.060000000005
S01,Dairy,Tuesday,2024-07,37973.58999999999
S01,Dairy,Wednesday,2024-07,41363.030000000006
S01,Edible Oils,Friday,2024-07,91191.92999999998
S01,Edible Oils,Monday,2024-07,86262.21999999999
S01,Edible Oils,Saturday,2024-07,122214.60999999996
S01,Edible Oils,Sunday,2024-07,141136.34999999995
S01,Edible Oils,Thursday,2024-07,97944.00999999998
S01,Edible Oils,Tuesday,2024-07,70735.16999999997
S01,Edible Oils,Wednesday,2024-07,90842.24999999994
S01,Frozen & Ready to Eat,Friday,2024-07,39609.36
S01,Frozen & Ready to Eat,Monday,2024-07,32007.53
S01,Frozen & Ready to Eat,Saturday,2024-07,45995.759999999995
S01,Frozen & Ready to Eat,Sunday,2024-07,50626.67999999999
S01,Frozen & Ready to Eat,Thursday,2024-07,28584.83000000001
S01,Frozen & Ready to Eat,Tuesday,2024-07,22679.710000000003
S01,Frozen & Ready to Eat,Wednesday,2024-07,24193.820000000007
S01,Fruits & Vegetables,Friday,2024-07,19578.46
S01,Fruits & Vegetables,Monday,2024-07,10722.810000000005
S01,Fruits & Vegetables,Saturday,2024-07,24725.750000000007
S01,Fruits & Vegetables,Sunday,2024-07,24279.980000000007
S01,Fruits & Vegetables,Thursday,2024-07,15942.65
S01,Fruits & Vegetables,Tuesday,2024-07,15417.289999999997
S01,Fruits & Vegetables,Wednesday,2024-07,16619.21
S01,Home Care,Friday,2024-07,43893.649999999994
S01,Home Care,Monday,2024-07,31613.059999999998
S01,Home Care,Saturday,2024-07,37188.020000000004
S01,Home Care,Sunday,2024-07,35577.54
S01,Home Care,Thursday,2024-07,25891.540000000005
S01,Home Care,Tuesday,2024-07,25112.769999999993
S01,Home Care,Wednesday,2024-07,38397.95000000001
S01,Personal Care,Friday,2024-07,49067.49000000001
S01,Personal Care,Monday,2024-07,46104.05000000001
S01,Personal Care,Saturday,2024-07,65292.100000000006
S01,Personal Care,Sunday,2024-07,61492.040000000015
S01,Personal Care,Thursday,2024-07,42934.23000000001
S01,Personal Care,Tuesday,2024-07,42933.32999999999
S01,Personal Care,Wednesday,2024-07,38877.03
S01,Spices & Masala,Friday,2024-07,19339.39
S01,Spices & Masala,Monday,2024-07,24749.410000000003
S01,Spices & Masala,Saturday,2024-07,32392.769999999997
S01,Spices & Masala,Sunday,2024-07,21473.189999999995
S01,Spices & Masala,Thursday,2024-07,15231.84
S01,Spices & Masala,Tuesday,2024-07,13540.250000000002
S01,Spices & Masala,Wednesday,2024-07,21902.809999999998
S01,Staples & Grains,Friday,2024-07,118811.51999999996
S01,Staples & Grains,Monday,2024-07,87750.22000000002
S01,Staples & Grains,Saturday,2024-07,113869.34
S01,Staples & Grains,Sunday,2024-07,142886.23999999996
S01,Staples & Grains,Thursday,2024-07,67790.90999999999
S01,Staples & Grains,Tuesday,2024-07,89362.26999999999
S01,Staples & Grains,Wednesday,2024-07,105640.33000000002
S01,Stationery & General,Friday,2024-07,41534.40999999999
S01,Stationery & General,Monday,2024-07,23089.32
S01,Stationery & General,Saturday,2024-07,39550.84000000001
S01,Stationery & General,Sunday,2024-07,31320.320000000007
S01,Stationery & General,Thursday,2024-07,23993.71000000001
S01,Stationery & General,Tuesday,2024-07,19947.230000000003
S01,Stationery & General,Wednesday,2024-07,38033.26999999999
S01,UNKNOWN,Friday,2024-07,-6319.85
S01,UNKNOWN,Monday,2024-07,-3501.4599999999996
S01,UNKNOWN,Saturday,2024-07,-7771.790000000002
S01,UNKNOWN,Sunday,2024-07,-11675.250000000004
S01,UNKNOWN,Thursday,2024-07,-4201.9400000000005
S01,UNKNOWN,Tuesday,2024-07,-6164.479999999999
S01,UNKNOWN,Wednesday,2024-07,-5839.5599999999995
S01,Baby Care,Friday,2024-08,160262.24000000002
S01,Baby Care,Monday,2024-08,73508.58000000002
S01,Baby Care,Saturday,2024-08,220995.29999999993
S01,Baby Care,Sunday,2024-08,127373.71999999999
S01,Baby Care,Thursday,2024-08,108077.98000000001
S01,Baby Care,Tuesday,2024-08,66044.66
S01,Baby Care,Wednesday,2024-08,73450.98000000004
S01,Bakery,Friday,2024-08,21877.01
S01,Bakery,Monday,2024-08,10519.470000000001
S01,Bakery,Saturday,2024-08,28318.020000000008
S01,Bakery,Sunday,2024-08,16805.030000000006
S01,Bakery,Thursday,2024-08,16003.709999999997
S01,Bakery,Tuesday,2024-08,9740.44
S01,Bakery,Wednesday,2024-08,8182.550000000002
S01,Beverages,Friday,2024-08,40273.05
S01,Beverages,Monday,2024-08,32251.09
S01,Beverages,Saturday,2024-08,46153.29000000001
S01,Beverages,Sunday,2024-08,38363.21
S01,Beverages,Thursday,2024-08,39611.38000000001
S01,Beverages,Tuesday,2024-08,19159.969999999998
S01,Beverages,Wednesday,2024-08,28661.709999999995
S01,Biscuits & Snacks,Friday,2024-08,14823.69
S01,Biscuits & Snacks,Monday,2024-08,7157.66
S01,Biscuits & Snacks,Saturday,2024-08,12902.359999999997
S01,Biscuits & Snacks,Sunday,2024-08,14603.469999999992
S01,Biscuits & Snacks,Thursday,2024-08,6827.7599999999975
S01,Biscuits & Snacks,Tuesday,2024-08,6889.65
S01,Biscuits & Snacks,Wednesday,2024-08,9231.049999999997
S01,Confectionery,Friday,2024-08,31074.110000000004
S01,Confectionery,Monday,2024-08,16252.539999999995
S01,Confectionery,Saturday,2024-08,44795.25000000002
S01,Confectionery,Sunday,2024-08,30841.31999999999
S01,Confectionery,Thursday,2024-08,20499.639999999996
S01,Confectionery,Tuesday,2024-08,10329.810000000001
S01,Confectionery,Wednesday,2024-08,13148.549999999996
S01,Dairy,Friday,2024-08,56245.539999999986
S01,Dairy,Monday,2024-08,35839.67
S01,Dairy,Saturday,2024-08,87513.91999999995
S01,Dairy,Sunday,2024-08,60920.65
S01,Dairy,Thursday,2024-08,47239.96999999999
S01,Dairy,Tuesday,2024-08,46689.54000000001
S01,Dairy,Wednesday,2024-08,33663.73000000001
S01,Edible Oils,Friday,2024-08,125912.10999999993
S01,Edible Oils,Monday,2024-08,97545.30999999995
S01,Edible Oils,Saturday,2024-08,155460.71999999997
S01,Edible Oils,Sunday,2024-08,126391.84999999998
S01,Edible Oils,Thursday,2024-08,106583.12999999999
S01,Edible Oils,Tuesday,2024-08,68209.91999999998
S01,Edible Oils,Wednesday,2024-08,57039.91000000001
S01,Frozen & Ready to Eat,Friday,2024-08,54552.73000000002
S01,Frozen & Ready to Eat,Monday,2024-08,30712.820000000007
S01,Frozen & Ready to Eat,Saturday,2024-08,56726.109999999986
S01,Frozen & Ready to Eat,Sunday,2024-08,43938.240000000005
S01,Frozen & Ready to Eat,Thursday,2024-08,37820.76
S01,Frozen & Ready to Eat,Tuesday,2024-08,26735.78
S01,Frozen & Ready to Eat,Wednesday,2024-08,28543.24
S01,Fruits & Vegetables,Friday,2024-08,26090.00999999999
S01,Fruits & Vegetables,Monday,2024-08,11729.999999999996
S01,Fruits & Vegetables,Saturday,2024-08,32864.64999999999
S01,Fruits & Vegetables,Sunday,2024-08,30625.920000000013
S01,Fruits & Vegetables,Thursday,2024-08,16604.089999999997
S01,Fruits & Vegetables,Tuesday,2024-08,16246.539999999999
S01,Fruits & Vegetables,Wednesday,2024-08,18055.729999999996
S01,Home Care,Friday,2024-08,47972.219999999994
S01,Home Care,Monday,2024-08,35746.75
S01,Home Care,Saturday,2024-08,49638.03000000001
S01,Home Care,Sunday,2024-08,41702.82000000002
S01,Home Care,Thursday,2024-08,38121.7
S01,Home Care,Tuesday,2024-08,24840.329999999998
S01,Home Care,Wednesday,2024-08,26469.850000000002
S01,Personal Care,Friday,2024-08,54609.36999999999
S01,Personal Care,Monday,2024-08,30548.280000000006
S01,Personal Care,Saturday,2024-08,70581.31999999999
S01,Personal Care,Sunday,2024-08,45527.249999999985
S01,Personal Care,Thursday,2024-08,52093.01999999998
S01,Personal Care,Tuesday,2024-08,46528.619999999995
S01,Personal Care,Wednesday,2024-08,31760.870000000003
S01,Spices & Masala,Friday,2024-08,38654.57000000001
S01,Spices & Masala,Monday,2024-08,15620.750000000002
S01,Spices & Masala,Saturday,2024-08,36878.920000000006
S01,Spices & Masala,Sunday,2024-08,26594.39000000001
S01,Spices & Masala,Thursday,2024-08,32834.26
S01,Spices & Masala,Tuesday,2024-08,17925.25
S01,Spices & Masala,Wednesday,2024-08,18065.49
S01,Staples & Grains,Friday,2024-08,156762.94999999998
S01,Staples & Grains,Monday,2024-08,79693.76999999999
S01,Staples & Grains,Saturday,2024-08,231911.95
S01,Staples & Grains,Sunday,2024-08,154809.47999999995
S01,Staples & Grains,Thursday,2024-08,128903.71000000002
S01,Staples & Grains,Tuesday,2024-08,95479.19999999998
S01,Staples & Grains,Wednesday,2024-08,90913.40000000001
S01,Stationery & General,Friday,2024-08,41006.240000000005
S01,Stationery & General,Monday,2024-08,25599.15
S01,Stationery & General,Saturday,2024-08,57637.26
S01,Stationery & General,Sunday,2024-08,52897.099999999984
S01,Stationery & General,Thursday,2024-08,41793.6
S01,Stationery & General,Tuesday,2024-08,21893.600000000002
S01,Stationery & General,Wednesday,2024-08,23323.630000000005
S01,UNKNOWN,Friday,2024-08,-11443.739999999998
S01,UNKNOWN,Monday,2024-08,-6285.96
S01,UNKNOWN,Saturday,2024-08,-11855.699999999999
S01,UNKNOWN,Sunday,2024-08,-9261.299999999997
S01,UNKNOWN,Thursday,2024-08,-7319.090000000003
S01,UNKNOWN,Tuesday,2024-08,-5416.660000000001
S01,UNKNOWN,Wednesday,2024-08,-3031.6200000000003
S01,Baby Care,Friday,2024-09,140580.07
S01,Baby Care,Monday,2024-09,111483.79
S01,Baby Care,Saturday,2024-09,109471.72000000002
S01,Baby Care,Sunday,2024-09,180471.21000000002
S01,Baby Care,Thursday,2024-09,95667.92000000003
S01,Baby Care,Tuesday,2024-09,78197.62
S01,Baby Care,Wednesday,2024-09,98251.78
S01,Bakery,Friday,2024-09,19754.609999999997
S01,Bakery,Monday,2024-09,22864.339999999997
S01,Bakery,Saturday,2024-09,17254.769999999993
S01,Bakery,Sunday,2024-09,30760.18
S01,Bakery,Thursday,2024-09,16473.96
S01,Bakery,Tuesday,2024-09,12535.300000000001
S01,Bakery,Wednesday,2024-09,12692.720000000001
S01,Beverages,Friday,2024-09,32055.839999999997
S01,Beverages,Monday,2024-09,39326.96
S01,Beverages,Saturday,2024-09,40614.64000000001
S01,Beverages,Sunday,2024-09,59888.670000000006
S01,Beverages,Thursday,2024-09,21503.4
S01,Beverages,Tuesday,2024-09,25297.270000000004
S01,Beverages,Wednesday,2024-09,23809.54
S01,Biscuits & Snacks,Friday,2024-09,11149.439999999997
S01,Biscuits & Snacks,Monday,2024-09,10235.919999999996
S01,Biscuits & Snacks,Saturday,2024-09,13455.859999999999
S01,Biscuits & Snacks,Sunday,2024-09,11260.98
S01,Biscuits & Snacks,Thursday,2024-09,10065.24
S01,Biscuits & Snacks,Tuesday,2024-09,4959.639999999999
S01,Biscuits & Snacks,Wednesday,2024-09,7250.619999999999
S01,Confectionery,Friday,2024-09,23017.809999999998
S01,Confectionery,Monday,2024-09,26580.220000000005
S01,Confectionery,Saturday,2024-09,29700.43
S01,Confectionery,Sunday,2024-09,35654.92999999999
S01,Confectionery,Thursday,2024-09,16884.390000000003
S01,Confectionery,Tuesday,2024-09,8199.98
S01,Confectionery,Wednesday,2024-09,17503.760000000002
S01,Dairy,Friday,2024-09,48605.14
S01,Dairy,Monday,2024-09,48616.670000000006
S01,Dairy,Saturday,2024-09,70437.92
S01,Dairy,Sunday,2024-09,98712.79000000002
S01,Dairy,Thursday,2024-09,41403.44
S01,Dairy,Tuesday,2024-09,41088.58
S01,Dairy,Wednesday,2024-09,44485.979999999996
S01,Edible Oils,Friday,2024-09,131899.16999999998
S01,Edible Oils,Monday,2024-09,127948.96000000002
S01,Edible Oils,Saturday,2024-09,146869.09999999995
S01,Edible Oils,Sunday,2024-09,152338.11999999997
S01,Edible Oils,Thursday,2024-09,72237.10999999999
S01,Edible Oils,Tuesday,2024-09,61078.5
S01,Edible Oils,Wednesday,2024-09,75042.65999999999
S01,Frozen & Ready to Eat,Friday,2024-09,47434.24000000002
S01,Frozen & Ready to Eat,Monday,2024-09,43757.87000000001
S01,Frozen & Ready to Eat,Saturday,2024-09,43399.06
S01,Frozen & Ready to Eat,Sunday,2024-09,70155.83
S01,Frozen & Ready to Eat,Thursday,2024-09,29321.690000000002
S01,Frozen & Ready to Eat,Tuesday,2024-09,34433.049999999996
S01,Frozen & Ready to Eat,Wednesday,2024-09,32593.989999999998
S01,Fruits & Vegetables,Friday,2024-09,25290.950000000004
S01,Fruits & Vegetables,Monday,2024-09,24334.209999999995
S01,Fruits & Vegetables,Saturday,2024-09,25752.76
S01,Fruits & Vegetables,Sunday,2024-09,30354.060000000005
S01,Fruits & Vegetables,Thursday,2024-09,13754.85
S01,Fruits & Vegetables,Tuesday,2024-09,11858.760000000002
S01,Fruits & Vegetables,Wednesday,2024-09,17235.91
S01,Home Care,Friday,2024-09,37115.82000000001
S01,Home Care,Monday,2024-09,43932.729999999996
S01,Home Care,Saturday,2024-09,41936.77999999999
S01,Home Care,Sunday,2024-09,61526.78999999999
S01,Home Care,Thursday,2024-09,24673.5
S01,Home Care,Tuesday,2024-09,27000.949999999997
